2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
2.30E+17
